timestamp,open,high,low,close
1787220240000,4485.045,4486.015,4484.945,4485.265
1787220300000,4485.235,4486.835,4485.145,4486.105
1787220360000,4486.085,4486.825,4485.925,4486.575
1787220420000,4486.575,4487.055,4486.085,4486.365
1787220480000,4486.395,4487.335,4486.245,4486.925
1787220540000,4487.035,4489.595,4486.975,4489.435
1787220600000,4489.435,4489.965,4487.995,4488.755
1787220660000,4488.665,4489.505,4488.295,4488.755
1787220720000,4488.805,4489.465,4488.475,4488.985
1787220780000,4488.975,4490.215,4488.715,4489.915
1787220840000,4489.915,4491.235,4489.625,4490.435
1787220900000,4490.435,4491.045,4490.005,4490.115
1787220960000,4490.105,4491.555,4490.105,4490.315
1787221020000,4490.445,4490.985,4490.305,4490.965
1787221080000,4490.915,4491.345,4490.535,4490.955
1787221140000,4491.245,4491.495,4489.785,4490.375
1787221200000,4490.305,4490.655,4487.955,4488.585
1787221260000,4488.575,4488.575,4486.765,4486.945
1787221320000,4486.895,4487.195,4486.385,4486.855
1787221380000,4486.795,4487.185,4486.485,4486.605
1787221440000,4486.575,4488.715,4486.215,4488.715
1787221500000,4488.815,4490.685,4488.145,4489.445
1787221560000,4489.405,4490.545,4489.065,4490.545
1787221620000,4490.635,4491.525,4490.555,4490.605
1787221680000,4490.525,4493.015,4490.295,4492.385
1787221740000,4492.385,4493.995,4491.645,4493.635
1787221800000,4493.645,4494.805,4493.345,4493.975
1787221860000,4493.975,4494.055,4493.145,4493.785
1787221920000,4493.915,4494.395,4493.615,4494.035
1787221980000,4493.925,4494.435,4493.045,4493.075
1787222040000,4493.155,4493.195,4492.345,4492.915
1787222100000,4492.865,4493.025,4492.245,4492.375
1787222160000,4492.325,4494.535,4492.115,4493.125
1787222220000,4493.225,4494.005,4492.515,4492.645
1787222280000,4492.695,4492.865,4490.555,4491.055
1787222340000,4491.105,4491.365,4489.895,4490.255
1787222400000,4490.165,4490.745,4489.895,4490.295
1787222460000,4490.295,4490.915,4490.015,4490.235
1787222520000,4490.275,4490.805,4490.065,4490.725
1787222580000,4490.615,4490.765,4490.085,4490.085
1787222640000,4489.995,4491.035,4489.905,4490.995
1787222700000,4490.965,4491.135,4490.265,4490.395
1787222760000,4490.345,4490.345,4488.715,4488.715
1787222820000,4488.605,4490.575,4488.585,4490.385
1787222880000,4490.385,4490.485,4489.365,4489.395
1787222940000,4489.355,4490.135,4489.325,4489.985
1787223000000,4490.015,4490.585,4489.915,4490.085
1787223060000,4490.055,4490.255,4488.945,4489.925
1787223120000,4489.795,4489.795,4488.935,4489.205
1787223180000,4489.205,4489.425,4488.285,4488.575
1787223240000,4488.495,4488.555,4487.365,4487.735
1787223300000,4487.655,4488.265,4487.345,4488.095
1787223360000,4488.145,4488.265,4487.655,4487.805
1787223420000,4487.825,4489.825,4487.825,4488.725
1787223480000,4488.725,4489.635,4488.365,4489.595
1787223540000,4489.405,4490.355,4489.215,4489.925
1787223600000,4489.975,4490.615,4487.525,4488.315
1787223660000,4488.335,4490.655,4487.405,4490.515
1787223720000,4490.385,4491.125,4489.745,4490.155
1787223780000,4490.085,4490.445,4489.515,4490.215
1787223840000,4490.095,4490.095,4487.655,4488.195
1787223900000,4488.145,4488.275,4485.915,4487.155
1787223960000,4487.115,4487.515,4486.585,4486.985
1787224020000,4486.985,4487.985,4486.635,4487.975
1787224080000,4487.815,4487.815,4485.505,4487.155
1787224140000,4487.155,4487.375,4486.385,4487.185
1787224200000,4487.185,4487.455,4486.435,4486.815
1787224260000,4486.815,4487.075,4484.975,4486.065
1787224320000,4486.065,4487.155,4484.975,4486.505
1787224380000,4486.395,4486.865,4483.865,4483.885
1787224440000,4483.835,4485.125,4482.675,4485.125
1787224500000,4485.105,4485.105,4484.145,4484.445
1787224560000,4484.445,4485.625,4484.195,4485.165
1787224620000,4485.085,4485.405,4482.175,4482.195
1787224680000,4482.145,4482.315,4480.985,4481.405
1787224740000,4481.365,4482.465,4481.155,4482.195
1787224800000,4482.205,4483.515,4481.535,4483.495
1787224860000,4483.495,4484.565,4482.805,4482.955
1787224920000,4482.975,4484.895,4482.565,4484.005
1787224980000,4484.185,4485.445,4484.185,4485.255
1787225040000,4485.395,4487.505,4484.845,4487.505
1787225100000,4487.265,4489.065,4487.265,4488.925
1787225160000,4488.905,4489.705,4487.315,4487.335
1787225220000,4487.295,4488.265,4486.755,4486.775
1787225280000,4486.585,4486.845,4484.055,4484.555
1787225340000,4484.555,4484.915,4483.995,4484.075
1787225400000,4484.135,4484.555,4483.545,4483.765
1787225460000,4483.765,4484.695,4482.785,4484.695
1787225520000,4484.725,4485.685,4484.105,4484.525
1787225580000,4484.735,4484.865,4482.425,4483.355
1787225640000,4483.415,4484.815,4482.895,4484.725
1787225700000,4484.665,4486.675,4484.345,4486.375
1787225760000,4486.485,4486.485,4482.395,4482.395
1787225820000,4482.305,4482.845,4480.065,4480.345
